date,product_id,sku,quantity_demanded
2026-07-01,10,BED-010,7
2026-07-02,10,BED-010,2
2026-07-03,10,BED-010,2
2026-07-04,10,BED-010,3
2026-07-05,10,BED-010,3
2026-07-06,10,BED-010,2
2026-07-07,10,BED-010,5
2026-07-08,10,BED-010,2
2026-07-09,10,BED-010,3
2026-07-10,10,BED-010,3
2026-07-11,10,BED-010,0
2026-07-12,10,BED-010,3
2026-07-13,10,BED-010,3
2026-07-14,10,BED-010,6
2026-07-15,10,BED-010,2
2026-07-16,10,BED-010,5
2026-07-17,10,BED-010,2
2026-07-18,10,BED-010,0
2026-07-19,10,BED-010,1
2026-07-20,10,BED-010,1
2026-07-21,10,BED-010,3
2026-07-22,10,BED-010,3
2026-07-23,10,BED-010,2
2026-07-24,10,BED-010,4
2026-07-25,10,BED-010,0
2026-07-26,10,BED-010,1
2026-07-27,10,BED-010,2
2026-07-28,10,BED-010,3
2026-07-29,10,BED-010,3
2026-07-30,10,BED-010,5
2026-07-31,10,BED-010,2
2026-08-01,10,BED-010,2
2026-08-02,10,BED-010,0
2026-08-03,10,BED-010,2
2026-08-04,10,BED-010,6
2026-08-05,10,BED-010,4
2026-08-06,10,BED-010,3
2026-08-07,10,BED-010,4
2026-08-08,10,BED-010,1
2026-08-09,10,BED-010,2
2026-08-10,10,BED-010,2
2026-08-11,10,BED-010,0
2026-08-12,10,BED-010,5
2026-08-13,10,BED-010,4
2026-08-14,10,BED-010,4
2026-08-15,10,BED-010,0
2026-08-16,10,BED-010,4
2026-08-17,10,BED-010,4
2026-08-18,10,BED-010,1
2026-08-19,10,BED-010,5
2026-08-20,10,BED-010,1
2026-08-21,10,BED-010,4
2026-08-22,10,BED-010,3
2026-08-23,10,BED-010,2
2026-08-24,10,BED-010,1
2026-02-26,11,BED-011,1
2026-02-27,11,BED-011,2
2026-02-28,11,BED-011,0
2026-03-01,11,BED-011,3
2026-03-02,11,BED-011,1
2026-03-03,11,BED-011,3
2026-03-04,11,BED-011,1
2026-03-05,11,BED-011,4
2026-03-06,11,BED-011,4
2026-03-07,11,BED-011,2
2026-03-08,11,BED-011,2
2026-03-09,11,BED-011,6
2026-03-10,11,BED-011,3
2026-03-11,11,BED-011,2
2026-03-12,11,BED-011,1
2026-03-13,11,BED-011,1
2026-03-14,11,BED-011,0
2026-03-15,11,BED-011,1
2026-03-16,11,BED-011,1
2026-03-17,11,BED-011,5
2026-03-18,11,BED-011,1
2026-03-19,11,BED-011,2
2026-03-20,11,BED-011,3
2026-03-21,11,BED-011,1
2026-03-22,11,BED-011,2
2026-03-23,11,BED-011,1
2026-03-24,11,BED-011,3
2026-03-25,11,BED-011,2
2026-03-26,11,BED-011,5
2026-03-27,11,BED-011,3
2026-03-28,11,BED-011,3
2026-03-29,11,BED-011,1
2026-03-30,11,BED-011,2
2026-03-31,11,BED-011,6
2026-04-01,11,BED-011,0
2026-04-02,11,BED-011,2
2026-04-03,11,BED-011,1
2026-04-04,11,BED-011,0
2026-04-05,11,BED-011,1
2026-04-06,11,BED-011,3
2026-04-07,11,BED-011,1
2026-04-08,11,BED-011,2
2026-04-09,11,BED-011,0
2026-04-10,11,BED-011,1
2026-04-11,11,BED-011,0
2026-04-12,11,BED-011,0
2026-04-13,11,BED-011,3
2026-04-14,11,BED-011,1
2026-04-15,11,BED-011,0
2026-04-16,11,BED-011,1
2026-04-17,11,BED-011,1
2026-04-18,11,BED-011,0
2026-04-19,11,BED-011,1
2026-04-20,11,BED-011,8
2026-04-21,11,BED-011,1
2026-04-22,11,BED-011,4
2026-04-23,11,BED-011,3
2026-04-24,11,BED-011,1
2026-04-25,11,BED-011,1
2026-04-26,11,BED-011,0
2026-04-27,11,BED-011,3
2026-04-28,11,BED-011,1
2026-04-29,11,BED-011,2
2026-04-30,11,BED-011,3
2026-05-01,11,BED-011,2
2026-05-02,11,BED-011,3
2026-05-03,11,BED-011,0
2026-05-04,11,BED-011,3
2026-05-05,11,BED-011,3
2026-05-06,11,BED-011,0
2026-05-07,11,BED-011,5
2026-05-08,11,BED-011,0
2026-05-09,11,BED-011,1
2026-05-10,11,BED-011,0
2026-05-11,11,BED-011,1
2026-05-12,11,BED-011,6
2026-05-13,11,BED-011,0
2026-05-14,11,BED-011,1
2026-05-15,11,BED-011,1
2026-05-16,11,BED-011,0
2026-05-17,11,BED-011,1
2026-05-18,11,BED-011,3
2026-05-19,11,BED-011,4
2026-05-20,11,BED-011,7
2026-05-21,11,BED-011,0
2026-05-22,11,BED-011,0
2026-05-23,11,BED-011,2
2026-05-24,11,BED-011,0
2026-05-25,11,BED-011,0
2026-05-26,11,BED-011,1
2026-05-27,11,BED-011,3
2026-05-28,11,BED-011,4
2026-05-29,11,BED-011,1
2026-05-30,11,BED-011,3
2026-05-31,11,BED-011,1
2026-06-01,11,BED-011,2
2026-06-02,11,BED-011,5
2026-06-03,11,BED-011,2
2026-06-04,11,BED-011,3
2026-06-05,11,BED-011,8
2026-06-06,11,BED-011,1
2026-06-07,11,BED-011,1
2026-06-08,11,BED-011,2
2026-06-09,11,BED-011,2
2026-06-10,11,BED-011,1
2026-06-11,11,BED-011,2
2026-06-12,11,BED-011,2
2026-06-13,11,BED-011,1
2026-06-14,11,BED-011,1
2026-06-15,11,BED-011,0
2026-06-16,11,BED-011,0
2026-06-17,11,BED-011,4
2026-06-18,11,BED-011,4
2026-06-19,11,BED-011,2
2026-06-20,11,BED-011,1
2026-06-21,11,BED-011,0
2026-06-22,11,BED-011,6
2026-06-23,11,BED-011,1
2026-06-24,11,BED-011,1
2026-06-25,11,BED-011,1
2026-06-26,11,BED-011,0
2026-06-27,11,BED-011,0
2026-06-28,11,BED-011,0
2026-06-29,11,BED-011,3
2026-06-30,11,BED-011,1
2026-07-01,11,BED-011,1
2026-07-02,11,BED-011,3
2026-07-03,11,BED-011,1
2026-07-04,11,BED-011,2
2026-07-05,11,BED-011,1
2026-07-06,11,BED-011,2
2026-07-07,11,BED-011,2
2026-07-08,11,BED-011,3
2026-07-09,11,BED-011,3
2026-07-10,11,BED-011,0
2026-07-11,11,BED-011,1
2026-07-12,11,BED-011,0
2026-07-13,11,BED-011,7
2026-07-14,11,BED-011,3
2026-07-15,11,BED-011,2
2026-07-16,11,BED-011,3
2026-07-17,11,BED-011,1
2026-07-18,11,BED-011,0
2026-07-19,11,BED-011,0
2026-07-20,11,BED-011,4
2026-07-21,11,BED-011,5
2026-07-22,11,BED-011,3
2026-07-23,11,BED-011,3
2026-07-24,11,BED-011,2
2026-07-25,11,BED-011,1
2026-07-26,11,BED-011,2
2026-07-27,11,BED-011,2
2026-07-28,11,BED-011,0
2026-07-29,11,BED-011,0
2026-07-30,11,BED-011,1
2026-07-31,11,BED-011,4
2026-08-01,11,BED-011,1
2026-08-02,11,BED-011,0
2026-08-03,11,BED-011,0
2026-08-04,11,BED-011,2
2026-08-05,11,BED-011,0
2026-08-06,11,BED-011,1
2026-08-07,11,BED-011,2
2026-08-08,11,BED-011,1
2026-08-09,11,BED-011,2
2026-08-10,11,BED-011,4
2026-08-11,11,BED-011,2
2026-08-12,11,BED-011,5
2026-08-13,11,BED-011,0
2026-08-14,11,BED-011,3
2026-08-15,11,BED-011,3
2026-08-16,11,BED-011,1
2026-08-17,11,BED-011,3
2026-08-18,11,BED-011,4
2026-08-19,11,BED-011,2
2026-08-20,11,BED-011,2
2026-08-21,11,BED-011,4
2026-08-22,11,BED-011,2
2026-08-23,11,BED-011,1
2026-08-24,11,BED-011,1
2026-02-26,12,BED-012,2
2026-02-27,12,BED-012,1
2026-02-28,12,BED-012,1
2026-03-01,12,BED-012,3
2026-03-02,12,BED-012,2
2026-03-03,12,BED-012,1
2026-03-04,12,BED-012,5
2026-03-05,12,BED-012,4
2026-03-06,12,BED-012,1
2026-03-07,12,BED-012,3
2026-03-08,12,BED-012,3
2026-03-09,12,BED-012,2
2026-03-10,12,BED-012,1
2026-03-11,12,BED-012,5
2026-03-12,12,BED-012,7
2026-03-13,12,BED-012,6
2026-03-14,12,BED-012,0
2026-03-15,12,BED-012,1
2026-03-16,12,BED-012,5
2026-03-17,12,BED-012,3
2026-03-18,12,BED-012,1
2026-03-19,12,BED-012,2
2026-03-20,12,BED-012,1
2026-03-21,12,BED-012,0
2026-03-22,12,BED-012,0
2026-03-23,12,BED-012,3
2026-03-24,12,BED-012,3
2026-03-25,12,BED-012,3
2026-03-26,12,BED-012,15
2026-03-27,12,BED-012,9
2026-03-28,12,BED-012,2
2026-03-29,12,BED-012,1
2026-03-30,12,BED-012,5
2026-03-31,12,BED-012,0
2026-04-01,12,BED-012,2
2026-04-02,12,BED-012,3
2026-04-03,12,BED-012,3
2026-04-04,12,BED-012,1
2026-04-05,12,BED-012,1
2026-04-06,12,BED-012,3
2026-04-07,12,BED-012,1
2026-04-08,12,BED-012,6
2026-04-09,12,BED-012,3
2026-04-10,12,BED-012,0
2026-04-11,12,BED-012,1
2026-04-12,12,BED-012,3
2026-04-13,12,BED-012,1
2026-04-14,12,BED-012,3
2026-04-15,12,BED-012,1
2026-04-16,12,BED-012,4
2026-04-17,12,BED-012,1
2026-04-18,12,BED-012,2
2026-04-19,12,BED-012,0
2026-04-20,12,BED-012,2
2026-04-21,12,BED-012,0
2026-04-22,12,BED-012,3
2026-04-23,12,BED-012,0
2026-04-24,12,BED-012,4
2026-04-25,12,BED-012,3
2026-04-26,12,BED-012,2
2026-04-27,12,BED-012,3
2026-04-28,12,BED-012,4
2026-04-29,12,BED-012,2
2026-04-30,12,BED-012,8
2026-05-01,12,BED-012,4
2026-05-02,12,BED-012,3
2026-05-03,12,BED-012,3
2026-05-04,12,BED-012,0
2026-05-05,12,BED-012,3
2026-05-06,12,BED-012,3
2026-05-07,12,BED-012,1
2026-05-08,12,BED-012,0
2026-05-09,12,BED-012,1
2026-05-10,12,BED-012,2
2026-05-11,12,BED-012,4
2026-05-12,12,BED-012,2
2026-05-13,12,BED-012,4
2026-05-14,12,BED-012,6
2026-05-15,12,BED-012,5
2026-05-16,12,BED-012,1
2026-05-17,12,BED-012,2
2026-05-18,12,BED-012,3
2026-05-19,12,BED-012,2
2026-05-20,12,BED-012,8
2026-05-21,12,BED-012,3
2026-05-22,12,BED-012,5
2026-05-23,12,BED-012,2
2026-05-24,12,BED-012,1
2026-05-25,12,BED-012,1
2026-05-26,12,BED-012,9
2026-05-27,12,BED-012,3
2026-05-28,12,BED-012,2
2026-05-29,12,BED-012,4
2026-05-30,12,BED-012,1
2026-05-31,12,BED-012,3
2026-06-01,12,BED-012,0
2026-06-02,12,BED-012,4
2026-06-03,12,BED-012,13
2026-06-04,12,BED-012,3
2026-06-05,12,BED-012,2
2026-06-06,12,BED-012,0
2026-06-07,12,BED-012,4
2026-06-08,12,BED-012,2
2026-06-09,12,BED-012,4
2026-06-10,12,BED-012,3
2026-06-11,12,BED-012,2
2026-06-12,12,BED-012,11
2026-06-13,12,BED-012,1
2026-06-14,12,BED-012,2
2026-06-15,12,BED-012,5
2026-06-16,12,BED-012,1
2026-06-17,12,BED-012,1
2026-06-18,12,BED-012,3
2026-06-19,12,BED-012,1
2026-06-20,12,BED-012,4
2026-06-21,12,BED-012,0
2026-06-22,12,BED-012,2
2026-06-23,12,BED-012,1
2026-06-24,12,BED-012,2
2026-06-25,12,BED-012,2
2026-06-26,12,BED-012,6
2026-06-27,12,BED-012,1
2026-06-28,12,BED-012,1
2026-06-29,12,BED-012,2
2026-06-30,12,BED-012,7
2026-07-01,12,BED-012,2
2026-07-02,12,BED-012,3
2026-07-03,12,BED-012,0
2026-07-04,12,BED-012,2
2026-07-05,12,BED-012,4
2026-07-06,12,BED-012,4
2026-07-07,12,BED-012,1
2026-07-08,12,BED-012,5
2026-07-09,12,BED-012,2
2026-07-10,12,BED-012,4
2026-07-11,12,BED-012,2
2026-07-12,12,BED-012,2
2026-07-13,12,BED-012,0
2026-07-14,12,BED-012,2
2026-07-15,12,BED-012,2
2026-07-16,12,BED-012,10
2026-07-17,12,BED-012,0
2026-07-18,12,BED-012,2
2026-07-19,12,BED-012,0
2026-07-20,12,BED-012,3
2026-07-21,12,BED-012,4
2026-07-22,12,BED-012,1
2026-07-23,12,BED-012,2
2026-07-24,12,BED-012,7
2026-07-25,12,BED-012,0
2026-07-26,12,BED-012,0
2026-07-27,12,BED-012,4
2026-07-28,12,BED-012,2
2026-07-29,12,BED-012,1
2026-07-30,12,BED-012,2
2026-07-31,12,BED-012,1
2026-08-01,12,BED-012,1
2026-08-02,12,BED-012,0
2026-08-03,12,BED-012,4
2026-08-04,12,BED-012,6
2026-08-05,12,BED-012,5
2026-08-06,12,BED-012,3
2026-08-07,12,BED-012,6
2026-08-08,12,BED-012,0
2026-08-09,12,BED-012,0
2026-08-10,12,BED-012,1
2026-08-11,12,BED-012,5
2026-08-12,12,BED-012,8
2026-08-13,12,BED-012,8
2026-08-14,12,BED-012,1
2026-08-15,12,BED-012,2
2026-08-16,12,BED-012,0
2026-08-17,12,BED-012,2
2026-08-18,12,BED-012,1
2026-08-19,12,BED-012,6
2026-08-20,12,BED-012,3
2026-08-21,12,BED-012,3
2026-08-22,12,BED-012,4
2026-08-23,12,BED-012,0
2026-08-24,12,BED-012,1
2026-02-26,13,BED-013,3
2026-02-27,13,BED-013,4
2026-02-28,13,BED-013,0
2026-03-01,13,BED-013,1
2026-03-02,13,BED-013,1
2026-03-03,13,BED-013,6
2026-03-04,13,BED-013,0
2026-03-05,13,BED-013,0
2026-03-06,13,BED-013,2
2026-03-07,13,BED-013,2
2026-03-08,13,BED-013,0
2026-03-09,13,BED-013,0
2026-03-10,13,BED-013,1
2026-03-11,13,BED-013,6
2026-03-12,13,BED-013,0
2026-03-13,13,BED-013,2
2026-03-14,13,BED-013,0
2026-03-15,13,BED-013,2
2026-03-16,13,BED-013,1
2026-03-17,13,BED-013,5
2026-03-18,13,BED-013,4
2026-03-19,13,BED-013,0
2026-03-20,13,BED-013,1
2026-03-21,13,BED-013,0
2026-03-22,13,BED-013,0
2026-03-23,13,BED-013,4
2026-03-24,13,BED-013,5
2026-03-25,13,BED-013,10
2026-03-26,13,BED-013,2
2026-03-27,13,BED-013,3
2026-03-28,13,BED-013,2
2026-03-29,13,BED-013,2
2026-03-30,13,BED-013,2
2026-03-31,13,BED-013,2
2026-04-01,13,BED-013,2
2026-04-02,13,BED-013,2
2026-04-03,13,BED-013,2
2026-04-04,13,BED-013,0
2026-04-05,13,BED-013,1
2026-04-06,13,BED-013,3
2026-04-07,13,BED-013,0
2026-04-08,13,BED-013,2
2026-04-09,13,BED-013,2
2026-04-10,13,BED-013,5
2026-04-11,13,BED-013,1
2026-04-12,13,BED-013,1
2026-04-13,13,BED-013,2
2026-04-14,13,BED-013,2
2026-04-15,13,BED-013,2
2026-04-16,13,BED-013,0
2026-04-17,13,BED-013,2
2026-04-18,13,BED-013,2
2026-04-19,13,BED-013,2
2026-04-20,13,BED-013,6
2026-04-21,13,BED-013,2
2026-04-22,13,BED-013,1
2026-04-23,13,BED-013,2
2026-04-24,13,BED-013,3
2026-04-25,13,BED-013,0
2026-04-26,13,BED-013,0
2026-04-27,13,BED-013,3
2026-04-28,13,BED-013,1
2026-04-29,13,BED-013,3
2026-04-30,13,BED-013,4
2026-05-01,13,BED-013,6
2026-05-02,13,BED-013,0
2026-05-03,13,BED-013,2
2026-05-04,13,BED-013,4
2026-05-05,13,BED-013,3
2026-05-06,13,BED-013,4
2026-05-07,13,BED-013,2
2026-05-08,13,BED-013,1
2026-05-09,13,BED-013,1
2026-05-10,13,BED-013,0
2026-05-11,13,BED-013,3
2026-05-12,13,BED-013,2
2026-05-13,13,BED-013,0
2026-05-14,13,BED-013,2
2026-05-15,13,BED-013,3
2026-05-16,13,BED-013,0
2026-05-17,13,BED-013,4
2026-05-18,13,BED-013,1
2026-05-19,13,BED-013,1
2026-05-20,13,BED-013,4
2026-05-21,13,BED-013,2
2026-05-22,13,BED-013,0
2026-05-23,13,BED-013,2
2026-05-24,13,BED-013,3
2026-05-25,13,BED-013,2
2026-05-26,13,BED-013,2
2026-05-27,13,BED-013,4
2026-05-28,13,BED-013,0
2026-05-29,13,BED-013,0
2026-05-30,13,BED-013,0
2026-05-31,13,BED-013,0
2026-06-01,13,BED-013,3
2026-06-02,13,BED-013,1
2026-06-03,13,BED-013,1
2026-06-04,13,BED-013,1
2026-06-05,13,BED-013,1
2026-06-06,13,BED-013,1
2026-06-07,13,BED-013,2
2026-06-08,13,BED-013,3
2026-06-09,13,BED-013,1
2026-06-10,13,BED-013,2
2026-06-11,13,BED-013,2
2026-06-12,13,BED-013,4
2026-06-13,13,BED-013,1
2026-06-14,13,BED-013,0
2026-06-15,13,BED-013,0
2026-06-16,13,BED-013,0
2026-06-17,13,BED-013,1
2026-06-18,13,BED-013,5
2026-06-19,13,BED-013,0
2026-06-20,13,BED-013,1
2026-06-21,13,BED-013,1
2026-06-22,13,BED-013,1
2026-06-23,13,BED-013,0
2026-06-24,13,BED-013,4
2026-06-25,13,BED-013,2
2026-06-26,13,BED-013,4
2026-06-27,13,BED-013,0
2026-06-28,13,BED-013,2
2026-06-29,13,BED-013,0
2026-06-30,13,BED-013,1
2026-07-01,13,BED-013,2
2026-07-02,13,BED-013,1
2026-07-03,13,BED-013,1
2026-07-04,13,BED-013,2
2026-07-05,13,BED-013,1
2026-07-06,13,BED-013,2
2026-07-07,13,BED-013,0
2026-07-08,13,BED-013,2
2026-07-09,13,BED-013,4
2026-07-10,13,BED-013,1
2026-07-11,13,BED-013,0
2026-07-12,13,BED-013,0
2026-07-13,13,BED-013,0
2026-07-14,13,BED-013,1
2026-07-15,13,BED-013,3
2026-07-16,13,BED-013,2
2026-07-17,13,BED-013,0
2026-07-18,13,BED-013,1
2026-07-19,13,BED-013,0
2026-07-20,13,BED-013,1
2026-07-21,13,BED-013,3
2026-07-22,13,BED-013,2
2026-07-23,13,BED-013,4
2026-07-24,13,BED-013,1
2026-07-25,13,BED-013,0
2026-07-26,13,BED-013,0
2026-07-27,13,BED-013,1
2026-07-28,13,BED-013,6
2026-07-29,13,BED-013,1
2026-07-30,13,BED-013,2
2026-07-31,13,BED-013,2
2026-08-01,13,BED-013,2
2026-08-02,13,BED-013,0
2026-08-03,13,BED-013,2
2026-08-04,13,BED-013,2
2026-08-05,13,BED-013,3
2026-08-06,13,BED-013,1
2026-08-07,13,BED-013,2
2026-08-08,13,BED-013,0
2026-08-09,13,BED-013,2
2026-08-10,13,BED-013,1
2026-08-11,13,BED-013,2
2026-08-12,13,BED-013,1
2026-08-13,13,BED-013,4
2026-08-14,13,BED-013,0
2026-08-15,13,BED-013,1
2026-08-16,13,BED-013,1
2026-08-17,13,BED-013,5
2026-08-18,13,BED-013,1
2026-08-19,13,BED-013,1
2026-08-20,13,BED-013,2
2026-08-21,13,BED-013,1
2026-08-22,13,BED-013,1
2026-08-23,13,BED-013,3
2026-08-24,13,BED-013,2
2026-02-26,14,BED-014,4
2026-02-27,14,BED-014,4
2026-02-28,14,BED-014,2
2026-03-01,14,BED-014,0
2026-03-02,14,BED-014,2
2026-03-03,14,BED-014,4
2026-03-04,14,BED-014,2
2026-03-05,14,BED-014,7
2026-03-06,14,BED-014,2
2026-03-07,14,BED-014,0
2026-03-08,14,BED-014,0
2026-03-09,14,BED-014,0
2026-03-10,14,BED-014,2
2026-03-11,14,BED-014,0
2026-03-12,14,BED-014,0
2026-03-13,14,BED-014,1
2026-03-14,14,BED-014,1
2026-03-15,14,BED-014,2
2026-03-16,14,BED-014,1
2026-03-17,14,BED-014,2
2026-03-18,14,BED-014,1
2026-03-19,14,BED-014,3
2026-03-20,14,BED-014,0
2026-03-21,14,BED-014,1
2026-03-22,14,BED-014,0
2026-03-23,14,BED-014,1
2026-03-24,14,BED-014,1
2026-03-25,14,BED-014,1
2026-03-26,14,BED-014,2
2026-03-27,14,BED-014,2
2026-03-28,14,BED-014,1
2026-03-29,14,BED-014,0
2026-03-30,14,BED-014,2
2026-03-31,14,BED-014,0
2026-04-01,14,BED-014,1
2026-04-02,14,BED-014,0
2026-04-03,14,BED-014,2
2026-04-04,14,BED-014,0
2026-04-05,14,BED-014,2
2026-04-06,14,BED-014,2
2026-04-07,14,BED-014,2
2026-04-08,14,BED-014,1
2026-04-09,14,BED-014,0
2026-04-10,14,BED-014,2
2026-04-11,14,BED-014,0
2026-04-12,14,BED-014,0
2026-04-13,14,BED-014,5
2026-04-14,14,BED-014,1
2026-04-15,14,BED-014,4
2026-04-16,14,BED-014,0
2026-04-17,14,BED-014,0
2026-04-18,14,BED-014,0
2026-04-19,14,BED-014,1
2026-04-20,14,BED-014,7
2026-04-21,14,BED-014,2
2026-04-22,14,BED-014,0
2026-04-23,14,BED-014,2
2026-04-24,14,BED-014,0
2026-04-25,14,BED-014,0
2026-04-26,14,BED-014,0
2026-04-27,14,BED-014,1
2026-04-28,14,BED-014,2
2026-04-29,14,BED-014,3
2026-04-30,14,BED-014,2
2026-05-01,14,BED-014,1
2026-05-02,14,BED-014,0
2026-05-03,14,BED-014,0
2026-05-04,14,BED-014,1
2026-05-05,14,BED-014,2
2026-05-06,14,BED-014,0
2026-05-07,14,BED-014,7
2026-05-08,14,BED-014,1
2026-05-09,14,BED-014,2
2026-05-10,14,BED-014,1
2026-05-11,14,BED-014,2
2026-05-12,14,BED-014,1
2026-05-13,14,BED-014,3
2026-05-14,14,BED-014,3
2026-05-15,14,BED-014,2
2026-05-16,14,BED-014,1
2026-05-17,14,BED-014,0
2026-05-18,14,BED-014,1
2026-05-19,14,BED-014,1
2026-05-20,14,BED-014,2
2026-05-21,14,BED-014,3
2026-05-22,14,BED-014,1
2026-05-23,14,BED-014,3
2026-05-24,14,BED-014,0
2026-05-25,14,BED-014,0
2026-05-26,14,BED-014,0
2026-05-27,14,BED-014,1
2026-05-28,14,BED-014,0
2026-05-29,14,BED-014,3
2026-05-30,14,BED-014,0
2026-05-31,14,BED-014,1
2026-06-01,14,BED-014,3
2026-06-02,14,BED-014,2
2026-06-03,14,BED-014,1
2026-06-04,14,BED-014,1
2026-06-05,14,BED-014,1
2026-06-06,14,BED-014,1
2026-06-07,14,BED-014,0
2026-06-08,14,BED-014,2
2026-06-09,14,BED-014,2
2026-06-10,14,BED-014,1
2026-06-11,14,BED-014,1
2026-06-12,14,BED-014,2
2026-06-13,14,BED-014,0
2026-06-14,14,BED-014,1
2026-06-15,14,BED-014,4
2026-06-16,14,BED-014,1
2026-06-17,14,BED-014,1
2026-06-18,14,BED-014,0
2026-06-19,14,BED-014,2
2026-06-20,14,BED-014,0
2026-06-21,14,BED-014,0
2026-06-22,14,BED-014,1
2026-06-23,14,BED-014,2
2026-06-24,14,BED-014,0
2026-06-25,14,BED-014,1
2026-06-26,14,BED-014,3
2026-06-27,14,BED-014,1
2026-06-28,14,BED-014,1
2026-06-29,14,BED-014,1
2026-06-30,14,BED-014,7
2026-07-01,14,BED-014,2
2026-07-02,14,BED-014,2
2026-07-03,14,BED-014,0
2026-07-04,14,BED-014,0
2026-07-05,14,BED-014,0
2026-07-06,14,BED-014,1
2026-07-07,14,BED-014,2
2026-07-08,14,BED-014,2
2026-07-09,14,BED-014,1
2026-07-10,14,BED-014,1
2026-07-11,14,BED-014,1
2026-07-12,14,BED-014,0
2026-07-13,14,BED-014,0
2026-07-14,14,BED-014,1
2026-07-15,14,BED-014,0
2026-07-16,14,BED-014,0
2026-07-17,14,BED-014,1
2026-07-18,14,BED-014,0
2026-07-19,14,BED-014,4
2026-07-20,14,BED-014,1
2026-07-21,14,BED-014,2
2026-07-22,14,BED-014,4
2026-07-23,14,BED-014,3
2026-07-24,14,BED-014,3
2026-07-25,14,BED-014,0
2026-07-26,14,BED-014,0
2026-07-27,14,BED-014,1
2026-07-28,14,BED-014,0
2026-07-29,14,BED-014,1
2026-07-30,14,BED-014,3
2026-07-31,14,BED-014,2
2026-08-01,14,BED-014,0
2026-08-02,14,BED-014,2
2026-08-03,14,BED-014,1
2026-08-04,14,BED-014,5
2026-08-05,14,BED-014,0
2026-08-06,14,BED-014,2
2026-08-07,14,BED-014,7
2026-08-08,14,BED-014,1
2026-08-09,14,BED-014,2
2026-08-10,14,BED-014,1
2026-08-11,14,BED-014,3
2026-08-12,14,BED-014,0
2026-08-13,14,BED-014,2
2026-08-14,14,BED-014,0
2026-08-15,14,BED-014,1
2026-08-16,14,BED-014,1
2026-08-17,14,BED-014,3
2026-08-18,14,BED-014,1
2026-08-19,14,BED-014,0
2026-08-20,14,BED-014,0
2026-08-21,14,BED-014,3
2026-08-22,14,BED-014,1
2026-08-23,14,BED-014,3
2026-08-24,14,BED-014,1
2026-02-26,15,BED-015,2
2026-02-27,15,BED-015,5
2026-02-28,15,BED-015,0
2026-03-01,15,BED-015,4
2026-03-02,15,BED-015,2
2026-03-03,15,BED-015,0
2026-03-04,15,BED-015,0
2026-03-05,15,BED-015,0
2026-03-06,15,BED-015,1
2026-03-07,15,BED-015,0
2026-03-08,15,BED-015,0
2026-03-09,15,BED-015,0
2026-03-10,15,BED-015,3
2026-03-11,15,BED-015,3
2026-03-12,15,BED-015,5
2026-03-13,15,BED-015,0
2026-03-14,15,BED-015,0
2026-03-15,15,BED-015,0
2026-03-16,15,BED-015,1
2026-03-17,15,BED-015,5
2026-03-18,15,BED-015,1
2026-03-19,15,BED-015,2
2026-03-20,15,BED-015,1
2026-03-21,15,BED-015,1
2026-03-22,15,BED-015,1
2026-03-23,15,BED-015,1
2026-03-24,15,BED-015,0
2026-03-25,15,BED-015,0
2026-03-26,15,BED-015,0
2026-03-27,15,BED-015,1
2026-03-28,15,BED-015,2
2026-03-29,15,BED-015,1
2026-03-30,15,BED-015,2
2026-03-31,15,BED-015,1
2026-04-01,15,BED-015,1
2026-04-02,15,BED-015,2
2026-04-03,15,BED-015,1
2026-04-04,15,BED-015,0
2026-04-05,15,BED-015,1
2026-04-06,15,BED-015,0
2026-04-07,15,BED-015,1
2026-04-08,15,BED-015,2
2026-04-09,15,BED-015,2
2026-04-10,15,BED-015,2
2026-04-11,15,BED-015,0
2026-04-12,15,BED-015,0
2026-04-13,15,BED-015,0
2026-04-14,15,BED-015,0
2026-04-15,15,BED-015,1
2026-04-16,15,BED-015,1
2026-04-17,15,BED-015,2
2026-04-18,15,BED-015,2
2026-04-19,15,BED-015,1
2026-04-20,15,BED-015,0
2026-04-21,15,BED-015,1
2026-04-22,15,BED-015,3
2026-04-23,15,BED-015,0
2026-04-24,15,BED-015,3
2026-04-25,15,BED-015,0
2026-04-26,15,BED-015,1
2026-04-27,15,BED-015,1
2026-04-28,15,BED-015,1
2026-04-29,15,BED-015,0
2026-04-30,15,BED-015,0
2026-05-01,15,BED-015,2
2026-05-02,15,BED-015,1
2026-05-03,15,BED-015,0
2026-05-04,15,BED-015,1
2026-05-05,15,BED-015,2
2026-05-06,15,BED-015,1
2026-05-07,15,BED-015,0
2026-05-08,15,BED-015,1
2026-05-09,15,BED-015,0
2026-05-10,15,BED-015,3
2026-05-11,15,BED-015,0
2026-05-12,15,BED-015,0
2026-05-13,15,BED-015,1
2026-05-14,15,BED-015,1
2026-05-15,15,BED-015,1
2026-05-16,15,BED-015,0
2026-05-17,15,BED-015,1
2026-05-18,15,BED-015,0
2026-05-19,15,BED-015,2
2026-05-20,15,BED-015,3
2026-05-21,15,BED-015,2
2026-05-22,15,BED-015,2
2026-05-23,15,BED-015,0
2026-05-24,15,BED-015,1
2026-05-25,15,BED-015,0
2026-05-26,15,BED-015,1
2026-05-27,15,BED-015,0
2026-05-28,15,BED-015,0
2026-05-29,15,BED-015,3
2026-05-30,15,BED-015,2
2026-05-31,15,BED-015,0
2026-06-01,15,BED-015,0
2026-06-02,15,BED-015,5
2026-06-03,15,BED-015,1
